Year,Indicator Name,Indicator Code,Value
1979,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,6300000.19
1978,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,4840000.15
1977,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,3990000.01
1976,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,4679999.83
1975,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,4699999.81
1974,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2650000.1
1973,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,3000000.0
1972,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2440000.06
1971,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,1950000.05
1970,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2099999.9
1969,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,1500000.0
1968,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,2670000.08
2022,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2923360.11
2021,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1174062.49
2020,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1477390.05
2019,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1044137.0
2018,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,632250.01
2017,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,648619.59
2016,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,837738.22
2015,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1258444.91
2014,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1733007.91
2013,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1646126.99
2012,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,3324970.96
2011,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2829999.92
2010,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2950000.05
2009,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2180000.07
2008,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1090000.03
2007,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1159999.97
2006,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,2000000.0
2005,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,860000.01
2004,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,949999.99
2003,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,-170000.0
2002,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1230000.02
2001,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1389999.99
2000,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,550000.01
1999,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,959999.98
1998,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1710000.04
1997,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,910000.03
1996,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1700000.05
1995,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1009999.99
1994,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1200000.05
1993,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,699999.99
1992,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,750000.0
1991,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,769999.98
1990,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1000000.0
1989,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,519999.98
1988,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1210000.04
1987,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,660000.03
1986,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,529999.97
1985,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,829999.98
1984,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1490000.01
1983,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1190000.06
1982,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1529999.97
1981,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1480000.02
1980,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,1090000.03
1977,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,550000.01
2022,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,851998.33
2021,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,3847189.9
2020,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,-744820.0
2019,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,4606061.46
2018,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,4332084.18
2017,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,1900262.0
2016,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,1982074.02
2015,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,816483.91
2012,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,-4727.64
2011,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,1210000.04
2010,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,1779999.97
2008,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1240000.01
2007,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,3700000.05
2006,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,2970000.03
2005,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,4650000.1
2004,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,3259999.99
2003,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,4940000.06
2002,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,4389999.87
2001,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,3589999.91
2000,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,3349999.9
1999,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,4219999.79
1998,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,2339999.91
1997,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,3759999.99
1996,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,2410000.09
1995,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,6110000.13
1994,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1899999.98
1993,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,3509999.99
1992,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1830000.04
1991,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,2950000.05
1990,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1750000.0
1989,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,2589999.91
1988,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,2000000.0
1987,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,2529999.97
1986,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1620000.0
1985,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,2470000.03
1984,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1519999.98
1983,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1980000.02
1982,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1340000.03
1981,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1899999.98
1980,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,340000.0
1979,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1769999.98
1978,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1259999.99
1977,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,1080000.04
1976,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,790000.02
1975,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,730000.02
1974,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,589999.97
1973,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,730000.02
1972,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,630000.0
1971,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,500000.0
1970,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,460000.01
1969,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,400000.01
2022,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1235216.5
2021,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,249630.0
2020,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1648865.94
2019,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,367560.0
2018,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,38207.42
2016,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,278923.0
2015,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,826735.97
2014,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,523679.97
2013,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,4578383.92
2012,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,2431947.23
2011,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,5730000.02
2010,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,2150000.1
2009,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,2880000.11
2008,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,5469999.79
2007,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1779999.97
2006,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,790000.02
2005,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,6719999.79
2004,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,3380000.11
2003,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1799999.95
2002,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,4239999.77
2001,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,2059999.94
2000,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,2450000.05
1999,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,3470000.03
1998,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,490000.01
1997,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1059999.94
1996,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1139999.99
1995,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,4789999.96
1994,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,5610000.13
1993,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,3299999.95
1992,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,5639999.87
1991,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,2000000.0
1990,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,3700000.05
1989,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1860000.01
1988,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,6619999.89
1987,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,10100000.38
1986,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,3890000.1
1985,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,7010000.23
1984,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1330000.04
1983,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,4139999.87
1982,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,6079999.92
1981,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1230000.02
1980,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1889999.99
1979,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,4309999.94
1978,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,509999.99
1977,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,18149999.62
1976,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,15039999.96
1975,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,7590000.15
1974,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,639999.99
1973,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1630000.0
1972,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,460000.01
1971,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1690000.06
1970,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,670000.02
1969,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,1080000.04
2022,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,1736979.48
2021,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2223299.98
2020,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2074822.43
2019,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2058812.62
2018,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,1040133.95
2017,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,1985931.75
2016,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2877194.64
2015,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2166889.43
2014,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,3087921.14
2013,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2042181.02
2012,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,1884216.55
2011,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,2240000.01
2022,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,11050000.19
2021,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,154110000.61
2020,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,218160003.66
2019,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,191699996.95
2018,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,-247279998.78
2017,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,316170013.43
2016,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,373470001.22
2015,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,445010009.77
2014,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,491630004.88
2013,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,403170013.43
2012,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,490850006.1
2011,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,612640014.65
2010,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,558590026.86
2009,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,465760009.77
2008,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,548020019.53
2007,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,433380004.88
2006,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,685010009.77
2005,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1039760009.77
2004,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,408350006.1
2003,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,525909973.14
2002,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,249880004.88
2001,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,265959991.46
2000,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,222429992.68
1999,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,181970001.22
1998,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,321519989.01
1997,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,253789993.29
